sco_id,sco_title,title,sco_author,author,sco_date,date,id,subject
https://shakespeareandco.princeton.edu/books/wodehouse-summer-lightning/,Summer Lightning,Summer lightning /,"Wodehouse, P. G.","wodehouse, p. g.",1929,1985,http://lccn.loc.gov/85003597,shropshire (england);nobility;blandings castle (england : imaginary place);fiction
https://shakespeareandco.princeton.edu/books/brooke-tennyson-art-relation/,Tennyson: His Art and Relation to Modern Life,"Tennyson, his art and relation to modern life,","Brooke, Stopford Augustus","brooke, stopford augustus",1929,1894,http://lccn.loc.gov/30008189,"tennyson, alfred tennyson;baron"
https://shakespeareandco.princeton.edu/books/tucker-adventures-ralph-rashleigh/,"The Adventures of Ralph Rashleigh: A Penal Exile in Australia, 1825 – 1844","The adventures of Ralph Rashleigh; a penal exile in Australia, 1825-1844.","Tucker, James","tucker, james",1929,1970,http://lccn.loc.gov/74150568,australia;exiles;criminals;biography;great britain
https://shakespeareandco.princeton.edu/books/leslie-anglo-catholic-sequel/,The Anglo-Catholic: A Sequel to The Cantab,"The Anglo-Catholic : a sequel to ""The Cantab""","Leslie, Shane","leslie, shane",1929,1929,http://lccn.loc.gov/84246700,
https://shakespeareandco.princeton.edu/books/heard-ascent-humanity-essay/,The Ascent of Humanity: An Essay on the Evolution of Civilization From Group Consciousness Through Individuality to Super-consciousness,The ascent of humanity; an essay on the evolution of civilization from group consciousness through individuality to super-consciousness,"Heard, Gerald","heard, gerald",1929,1929,http://lccn.loc.gov/29016319,sociology;philosophy;civilization;progress;human beings;individualism;history
https://shakespeareandco.princeton.edu/books/harrington-best-detective-stories/,The Best Detective Stories of 1928,"The best detective stories of the year 1928,",,"knox, ronald arbuthnott",1929,1929,http://lccn.loc.gov/30008793,detective and mystery stories
https://shakespeareandco.princeton.edu/books/obrien-best-short-stories-1929/,The Best Short Stories of 1929: And the Yearbook of the American Short Story,The best American short stories 2019,,"gorham, ella martinsen;pitlor, heidi;reva, maria;elliott, julia;doerr, anthony;muñoz, manuel;krauss, nicole;simpson, mona;adjei-brenyah, nana kwame;wang, weike;sayrafiezadeh, saïd;trahan, jenn alandy;nunez, sigrid;eisenberg, deborah;russell, karen;brinkley, jamel;schaitkin, alexis;shepard, jim;berry, wendell;eugenides, jeffrey;alcott, kathleen;le guin, ursula k.",1929,2019,http://lccn.loc.gov/2020300193,"short stories, american;short stories, canadian;21st century;canadian fiction;american fiction;short stories"
https://shakespeareandco.princeton.edu/books/obrien-best-short-stories-1929-english/,The Best Short Stories of 1929: English,"Best Russian short stories,",,"seltzer, thomas",1929,1917,http://www.loc.gov/item/17020418/,"short stories, russian;translations into english"
https://shakespeareandco.princeton.edu/books/van-dine-bishop-murder-case/,The Bishop Murder Case: A Philo Vance Story,The Gracie Allen murder case : a Philo Vance story /,"Van Dine, S. S.","van dine, s. s.",1929,1994,http://lccn.loc.gov/93032786,"new york;private investigators;fiction;new york (state);vance, philo (fictitious character)"
https://shakespeareandco.princeton.edu/books/crofts-box-office-murders/,The Box Office Murders,The box office murders,"Crofts, Freeman Wills","crofts, freeman wills",1929,1976,http://lccn.loc.gov/75044968,"detective and mystery stories;police;fiction;(fictitious character);great britain;french, joseph"
https://shakespeareandco.princeton.edu/books/milne-christopher-robin-story/,The Christopher Robin Story Book,The Christopher Robin story book.,"Milne, A. A.","milne, a. a.",1929,1966,http://lccn.loc.gov/66012251,"winnie-the-pooh;juvenile fiction;(fictitious character);children's poetry, english"
https://shakespeareandco.princeton.edu/books/baring-coat-without-seam/,The Coat without Seam,The coat without seam.,"Baring, Maurice","baring, maurice",1929,1929,http://lccn.loc.gov/29011281,
https://shakespeareandco.princeton.edu/books/buchan-courts-morning/,The Courts of the Morning,"The Courts of the morning,","Buchan, John","buchan, john",1929,1929,http://lccn.loc.gov/29016823,
https://shakespeareandco.princeton.edu/books/green-dark-journey/,The Dark Journey,The dark journey.,"Green, Julien","green, julien",1929,1929,http://lccn.loc.gov/unk81057166,
https://shakespeareandco.princeton.edu/books/dopp-early-farmers/,The Early Farmers,"The early farmers,","Dopp, Katharine Elizabeth","dopp, katharine elizabeth",1929,1929,http://lccn.loc.gov/29020960,traditional farming;prehistoric peoples;juvenile literature
https://shakespeareandco.princeton.edu/books/dobree-emperors-tigers/,The Emperor's Tigers,"The emperor's tigers,","Dobrée, Valentine","dobrée, valentine",1929,1929,http://lccn.loc.gov/29025617,
https://shakespeareandco.princeton.edu/books/lawrence-escaped-cock/,The Escaped Cock / The Man Who Died,The man who died.,"Lawrence, D. H.","lawrence, d. h.",1929,1931,http://lccn.loc.gov/31026990,
https://shakespeareandco.princeton.edu/books/connington-eye-museum/,The Eye in the Museum,The eye in the museum.,"Connington, J. J.","connington, j. j.",1929,1929,http://lccn.loc.gov/29024377,
https://shakespeareandco.princeton.edu/books/adams-flagrant-years/,The Flagrant Years,The flagrant years : a novel of the beauty market /,"Adams, Samuel Hopkins","adams, samuel hopkins",1929,1929,http://lccn.loc.gov/29010429,
https://shakespeareandco.princeton.edu/books/ertz-galaxy/,The Galaxy,The galaxy /,"Ertz, Susan","ertz, susan",1929,1929,http://lccn.loc.gov/29014301,
https://shakespeareandco.princeton.edu/books/jameson-georgian-novel-mr/,The Georgian Novel and Mr. Robinson,The Georgian novel and Mr. Robinson,"Jameson, Storm","jameson, storm",1929,1929,http://lccn.loc.gov/29020241,20th century;history and criticism;english fiction
https://shakespeareandco.princeton.edu/books/wallace-golden-hades/,The Golden Hades,The Golden Hades.,"Wallace, Edgar","wallace, edgar",1929,1966,http://lccn.loc.gov/67001930,
https://shakespeareandco.princeton.edu/books/lenotre-guillotine-servants/,The Guillotine and Its Servants,"The guillotine and its servants,","Lenotre, G.","lenotre, g.",1929,1929,http://lccn.loc.gov/29019015,revolution;executions and executioners;france;guillotine;sampson family;history
https://shakespeareandco.princeton.edu/books/masefield-hawbucks/,The Hawbucks,"The hawbucks,","Masefield, John","masefield, john",1929,1936,http://lccn.loc.gov/37003597,
https://shakespeareandco.princeton.edu/books/oflaherty-house-gold/,The House of Gold,The house of gold,"O'Flaherty, Liam","o'flaherty, liam",1929,1929,http://lccn.loc.gov/29020012,
https://shakespeareandco.princeton.edu/books/sand-intimate-journal-george/,The Intimate Journal of George Sand,The intimate journal of George Sand /,"Sand, George","sand, george",1929,1977,http://lccn.loc.gov/77018044,"novelists, french;sand, george;19th century;diaries"
https://shakespeareandco.princeton.edu/books/malone-irish-drama/,The Irish Drama,The Irish drama.,"Malone, Andrew E.","malone, andrew e.",1929,1965,http://lccn.loc.gov/65016243,english drama;abbey theatre;history and criticism;irish authors
https://shakespeareandco.princeton.edu/books/wells-king-king/,The King Who Was a King,"The king who was a king,","Wells, H. G.","wells, h. g.",1929,1929,http://lccn.loc.gov/29010325,
https://shakespeareandco.princeton.edu/books/beck-laughing-queen/,The Laughing Queen,"The laughing queen,","Beck, L. Adams","beck, l. adams",1929,1929,http://lccn.loc.gov/29015483,332-30 c.;egypt;cleopatra;fiction;30 c.;queen of egypt;history
https://shakespeareandco.princeton.edu/books/tolstoy-letters-tolstoy-cousin/,The Letters of Tolstoy and His Cousin Countess Alexandra Tolstoy (1857 – 1903),The letters of Tolstoy and his cousin Countess Alexandra Tolstoy (1857-1903),"Tolstoy, Leo","tolstoy, leo",1929,1929,http://lccn.loc.gov/29018365,
https://shakespeareandco.princeton.edu/books/seabrook-magic-island/,The Magic Island,The magic island /,"Seabrook, William","seabrook, william",1929,1989,http://lccn.loc.gov/88033085,religious life and customs;vodou;haiti
https://shakespeareandco.princeton.edu/books/birmingham-majors-candlesticks/,The Major's Candlesticks,The major's candlesticks /,"Birmingham, George A.","birmingham, george a.",1929,1929,http://lccn.loc.gov/29014804,
https://shakespeareandco.princeton.edu/books/lewinsohn-mystery-man-europe/,The Mystery Man of Europe: Sir Basil Zaharoff,"The mystery man of Europe, Sir Basil Zaharoff,","Lewinsohn, Richard","lewinsohn, richard",1929,1929,http://lccn.loc.gov/29029120,"sir;zaharoff, basil"
https://shakespeareandco.princeton.edu/books/kreymborg-new-american-caravan/,The New American Caravan: A Yearbook of American Literature,"The Negro caravan, writings,",,"lee, ulysses;davis, arthur paul;brown, sterling a.",1929,1941,http://lccn.loc.gov/42007434,african americans;literary collections;american literature;african american authors
https://shakespeareandco.princeton.edu/books/dewey-quest-certainty-study/,The Quest for Certainty: A Study of the Relation of Knowledge and Action,"The quest for certainty; a study of the relation of knowledge and action,","Dewey, John","dewey, john",1929,1930,http://lccn.loc.gov/30010037,"science;philosophy;thought and thinking;knowledge, theory of"
https://shakespeareandco.princeton.edu/books/chamson-road/,The Road,"The road,","Chamson, André","chamson, andré",1929,1929,http://lccn.loc.gov/29026491,
https://shakespeareandco.princeton.edu/books/van-dine-scarab-murder-case/,The Scarab Murder Case: A Philo Vance Story,The scarab murder case,"Van Dine, S. S.","van dine, s. s.",1929,2019,http://lccn.loc.gov/2019030893,"egyptologists;fiction;vance, philo (fictitious character)"
https://shakespeareandco.princeton.edu/books/clark-seventeenth-century/,The Seventeenth Century,The seventeenth century /,"Clark, G. N.","clark, g. n.",1929,1929,http://lccn.loc.gov/30008941,europe;civilization;17th century;history
https://shakespeareandco.princeton.edu/books/faulkner-sound-fury/,The Sound and the Fury,The sound and the fury /,"Faulkner, William","faulkner, william",1929,2012,http://lccn.loc.gov/2012374547,mississippi;brothers and sisters;aristocracy (social class);people with mental disabilities;fiction;african american women cooks;illegitimate children
https://shakespeareandco.princeton.edu/books/corkery-stormy-hills/,The Stormy Hills,The stormy hills /,"Corkery, Daniel","corkery, daniel",1929,1929,http://lccn.loc.gov/30016897,
https://shakespeareandco.princeton.edu/books/cecil-stricken-deer-life/,"The Stricken Deer: Or, the Life of William Cowper","The stricken deer; or, The Life of Cowper,","Cecil, David","cecil, david",1929,1935,http://lccn.loc.gov/36027022,"cowper, william;poets, english;biography;18th century"
https://shakespeareandco.princeton.edu/books/mackenzie-three-couriers/,The Three Couriers,"The three couriers,","Mackenzie, Compton","mackenzie, compton",1929,1929,http://lccn.loc.gov/29009649,
https://shakespeareandco.princeton.edu/books/warner-true-heart/,The True Heart,"The true heart,","Warner, Sylvia Townsend","warner, sylvia townsend",1929,1929,http://lccn.loc.gov/29005230,
https://shakespeareandco.princeton.edu/books/wallace-twister/,The Twister,"The twister,","Wallace, Edgar","wallace, edgar",1929,1966,http://lccn.loc.gov/66071736,
https://shakespeareandco.princeton.edu/books/kaye-smith-village-doctor/,The Village Doctor,"The village doctor,","Kaye-Smith, Sheila","kaye-smith, sheila",1929,1929,http://lccn.loc.gov/29003965,
https://shakespeareandco.princeton.edu/books/sitwell-visit-gypsies/,The Visit of the Gypsies,"The Gothick north; a study of mediaeval life, art, and thought","Sitwell, Sacheverell","sitwell, sacheverell",1929,1929,http://lccn.loc.gov/30016398,"civilization, medieval"
https://shakespeareandco.princeton.edu/books/sudermann-wife-steffen-tromholt/,The Wife of Steffen Tromholt,"The wife of Steffen Tromholt,","Sudermann, Hermann","sudermann, hermann",1929,1929,http://lccn.loc.gov/29020441,
https://shakespeareandco.princeton.edu/books/flandrau-saw-congo/,Then I Saw the Congo,"Then I saw the Congo,","Flandrau, Grace","flandrau, grace",1929,1929,http://lccn.loc.gov/29018538,"africa, east;indigenous peoples;congo (democratic republic);congo river;description and travel"
https://shakespeareandco.princeton.edu/books/glasgow-stooped-folly/,They Stooped to Folly,"They stooped to folly, a comedy of morals","Glasgow, Ellen Anderson Gholson","glasgow, ellen anderson gholson",1929,1929,http://lccn.loc.gov/61003703,
https://shakespeareandco.princeton.edu/books/rinehart-strange-adventure/,This Strange Adventure,"This strange adventure,","Rinehart, Mary Roberts","rinehart, mary roberts",1929,1929,http://lccn.loc.gov/29026271,
https://shakespeareandco.princeton.edu/books/jolas-transition-stories-twenty/,"Transition Stories: Twenty-Three Stories from ""Transition""","Transition stories, twenty-three stories from ""Transition"",",,,1929,1929,http://lccn.loc.gov/29002249,short stories
https://shakespeareandco.princeton.edu/books/phillpotts-tryphena/,Tryphena,"Tryphena,","Phillpotts, Eden","phillpotts, eden",1929,1929,http://lccn.loc.gov/29015571,
https://shakespeareandco.princeton.edu/books/joyce-ulysse/,Ulysse,Ulysse.,"Joyce, James","joyce, james",1929,1970,http://lccn.loc.gov/72313647,
https://shakespeareandco.princeton.edu/books/renn-war/,War,War /,"Renn, Ludwig","renn, ludwig",1929,1988,http://lccn.loc.gov/87019759,world war;fiction
https://shakespeareandco.princeton.edu/books/arnold-happened-andals/,What Happened at Andals?,What happened at Andals?,"Arnold, John","arnold, john",1929,1929,http://lccn.loc.gov/29022688,
https://shakespeareandco.princeton.edu/books/bryner-bridegroom-tarried/,While the Bridegroom Tarried,While the bridegroom tarried /,"Bryner, Edna","bryner, edna",1929,1929,http://lccn.loc.gov/29001194,
https://shakespeareandco.princeton.edu/books/de-la-roche-whiteoaks/,Whiteoaks,Whiteoaks.,"De la Roche, Mazo","de la roche, mazo",1929,1930,http://lccn.loc.gov/49042125,
https://shakespeareandco.princeton.edu/books/nichols-wings-europe-dramatic/,Wings Over Europe: A Dramatic Extravaganza on a Pressing Theme,Wings over Europe : a dramatic extravaganza on a pressing theme /,"Nichols, Robert;Browne, Maurice","nichols, robert",1929,1929,http://lccn.loc.gov/29026261,
https://shakespeareandco.princeton.edu/books/powys-wolf-solent/,Wolf Solent,Wolf Solent.,"Powys, John Cowper","powys, john cowper",1929,1929,http://lccn.loc.gov/tmp93001224,
https://shakespeareandco.princeton.edu/books/delafield-women-like/,Women Are Like That,"Women are like that, short stories,","Delafield, E. M.","delafield, e. m.",1929,1930,http://lccn.loc.gov/31010645,
https://shakespeareandco.princeton.edu/books/pound-draft-xxx-cantos/,A Draft of XXX Cantos,A draft of XXX cantos.,"Pound, Ezra","pound, ezra",1930,1974,http://lccn.loc.gov/74006379,
https://shakespeareandco.princeton.edu/books/coyle-flock-birds/,A Flock of Birds,A flock of birds /,"Coyle, Kathleen","coyle, kathleen",1930,1995,http://lccn.loc.gov/95202355,
https://shakespeareandco.princeton.edu/books/lehmann-note-music/,A Note in Music,"A note in music,","Lehmann, Rosamond","lehmann, rosamond",1930,1930,http://lccn.loc.gov/30026958,
https://shakespeareandco.princeton.edu/books/borden-woman-white-eyes/,A Woman with White Eyes,"A woman with white eyes,","Borden, Mary","borden, mary",1930,1930,http://lccn.loc.gov/30030581,
https://shakespeareandco.princeton.edu/books/campbell-adamastor-poems/,Adamastor: Poems,"Adamastor, poems","Campbell, Roy","campbell, roy",1930,1930,http://lccn.loc.gov/30018589,
https://shakespeareandco.princeton.edu/books/pasley-al-capone-biography/,Al Capone: Biography of a Self-Made Man,"Al Capone; the biography of a self-made man,","Pasley, Fred D.","pasley, fred d.",1930,1971,http://lccn.loc.gov/78150196,"chicago;criminals;capone, al;biography;illinois"
https://shakespeareandco.princeton.edu/books/sitwell-alexander-pope/,Alexander Pope,Alexander Pope.,"Sitwell, Edith","sitwell, edith",1930,1962,http://lccn.loc.gov/63005366,"pope, alexander"
https://shakespeareandco.princeton.edu/books/tomlinson-yesterdays/,All Our Yesterdays,"All our yesterdays,","Tomlinson, H. M.","tomlinson, h. m.",1930,1930,http://lccn.loc.gov/30000845,world war;fiction
https://shakespeareandco.princeton.edu/books/cestre-introduction-edwin-arlington/,An Introduction to Edwin Arlington Robinson,An introduction to Edwin Arlington Robinson.,"Cestre, Charles","cestre, charles",1930,1930,http://lccn.loc.gov/30021925,"robinson, edwin arlington"
https://shakespeareandco.princeton.edu/books/saint-john-perse-anabasis/,Anabasis: A Poem,"Anabasis, a poem",Saint-John Perse,"eliot, t. s. (thomas stearns);saint-john perse",1930,1949,http://lccn.loc.gov/49048962,
https://shakespeareandco.princeton.edu/books/moore-aphrodite-aulis/,Aphrodite in Aulis,Aphrodite in Aulis.,"Moore, George","moore, george",1930,1930,http://lccn.loc.gov/31003806,
https://shakespeareandco.princeton.edu/books/lawrence-apropos-lady-chatterleys/,Apropos of Lady Chatterley's Lover,"Apropos of Lady Chatterley's lover,","Lawrence, D. H.","lawrence, d. h.",1930,1931,http://lccn.loc.gov/32006209,"lady chatterley's lover;lawrence, d. h.;(david herbert);sex"
https://shakespeareandco.princeton.edu/books/eliot-ariel-poems-marina/,Ariel Poems: Marina,Dimecres de cendra i Poemes d'Ariel /,"Eliot, T. S.","eliot, t. s.",1930,1977,http://lccn.loc.gov/79116095,"(thomas stearns);translations into catalan;eliot, t. s."
https://shakespeareandco.princeton.edu/books/faulkner-lay-dying/,As I Lay Dying,As I lay dying.,"Faulkner, William","faulkner, william",1930,1970,http://lccn.loc.gov/72179364,burial;mississippi;death;fiction
https://shakespeareandco.princeton.edu/books/eliot-ash-wednesday/,Ash Wednesday,Dimecres de cendra i Poemes d'Ariel /,"Eliot, T. S.","eliot, t. s.",1930,1977,http://lccn.loc.gov/79116095,"(thomas stearns);translations into catalan;eliot, t. s."
https://shakespeareandco.princeton.edu/books/lawrence-assorted-articles/,Assorted Articles,Assorted articles,"Lawrence, D. H.","lawrence, d. h.",1930,1930,http://lccn.loc.gov/30011417,
https://shakespeareandco.princeton.edu/books/ogden-basic-english-general/,Basic English: A General Introduction with Rules and Grammar,"Basic English, a general introduction with rules and grammar,","Ogden, C. K.","ogden, c. k.",1930,1930,http://lccn.loc.gov/31015676,"grammar;vocabulary;textbooks for foreign speakers;language, universal;basic english;english language"
https://shakespeareandco.princeton.edu/books/donovan-black-soil/,Black Soil,"Black soil,","Donovan, Josephine","donovan, josephine",1930,1930,http://lccn.loc.gov/30018866,
https://shakespeareandco.princeton.edu/books/dahlberg-bottom-dogs/,Bottom Dogs,Bottom dogs /,"Dahlberg, Edward","dahlberg, edward",1930,1930,http://lccn.loc.gov/30006431,
https://shakespeareandco.princeton.edu/books/huxley-brief-candles-stories/,Brief Candles: Stories,Brief candles : four stories /,"Huxley, Aldous","huxley, aldous",1930,1977,http://lccn.loc.gov/78300733,
https://shakespeareandco.princeton.edu/books/maugham-cakes-ale-skeleton/,"Cakes and Ale, or, the Skeleton in the Cupboard",Cakes and ale /,"Maugham, W. Somerset","maugham, w. somerset",1930,1976,http://lccn.loc.gov/75025349,biographers;england;married people;fiction;authors' spouses;authors
https://shakespeareandco.princeton.edu/books/frank-carl-anna/,Carl and Anna: Translated into Basic English,"Carl and Anna,","Frank, Leonhard","frank, leonhard",1930,1930,http://lccn.loc.gov/31018078,
https://shakespeareandco.princeton.edu/books/buchan-castle-gay/,Castle Gay,Castle Gay /,"Buchan, John","buchan, john",1930,1993,http://lccn.loc.gov/93028809,"mccunn, dickson (fictitious character);kidnapping;dumfries and galloway (scotland);fiction"
https://shakespeareandco.princeton.edu/books/biggers-celebrated-cases-charlie/,Celebrated Cases of Charlie Chan,Celebrated cases of Charlie Chan ...,"Biggers, Earl Derr","biggers, earl derr",1930,1933,http://lccn.loc.gov/33027076,"(fictitious character);police;hawaii;fiction;detective and mystery stories, american;honolulu;honolulu (hawaii);chan, charlie"
https://shakespeareandco.princeton.edu/books/wharton-certain-people-short/,Certain People: Short Stories,Certain people /,"Wharton, Edith","wharton, edith",1930,1930,http://lccn.loc.gov/30028849,
https://shakespeareandco.princeton.edu/books/hamsun-chapter-last/,Chapter the Last,"Chapter the last,","Hamsun, Knut","hamsun, knut",1930,1929,http://lccn.loc.gov/29018548,
https://shakespeareandco.princeton.edu/books/erskine-cinderellas-daughter-sequels/,Cinderella's Daughter and Other Sequels and Consequences,"Cinderella's daughter and other sequels and consequences,","Erskine, John","erskine, john",1930,1930,http://lccn.loc.gov/30031030,
https://shakespeareandco.princeton.edu/books/zweig-claudia/,Claudia,"Claudia, a novel","Zweig, Arnold","zweig, arnold",1930,1930,http://lccn.loc.gov/30028848,
https://shakespeareandco.princeton.edu/books/svevo-confessions-zeno/,Confessions of Zeno,Confessions of Zeno /,"Svevo, Italo","svevo, italo",1930,1989,http://lccn.loc.gov/88040367,
https://shakespeareandco.princeton.edu/books/moore-conversations-george-moore/,Conversations with George Moore,Conversations with George Moore.,"Moore, George","moore, george",1930,1974,http://lccn.loc.gov/73021564,"intellectual life;moore, george;interviews;authors, irish;ireland;20th century"
https://shakespeareandco.princeton.edu/books/colum-cross-roads-ireland/,Cross Roads in Ireland,Cross roads in Ireland /,"Colum, Padraic","colum, padraic",1930,1930,http://lccn.loc.gov/94112807,"social life and customs;description and travel;20th century;ireland;travel;colum, padraic"
https://shakespeareandco.princeton.edu/books/west-h-lawrence/,D. H. Lawrence,"D.H. Lawrence,","West, Rebecca","west, rebecca",1930,1930,http://lccn.loc.gov/31028974,"lawrence, d. h.;(david herbert)"
https://shakespeareandco.princeton.edu/books/potter-h-lawrence-first/,D. H. Lawrence: A First Study,D.H. Lawrence : a first study /,"Potter, Stephen","potter, stephen",1930,1930,http://lccn.loc.gov/30015575,"criticism and interpretation;lawrence, d. h.;(david herbert)"
https://shakespeareandco.princeton.edu/books/delafield-diary-provincial-lady/,Diary of a Provincial Lady,"Diary of a provincial lady,","Delafield, E. M.","delafield, e. m.",1930,1930,http://lccn.loc.gov/31006991,
https://shakespeareandco.princeton.edu/books/doctor-donne-gargantua/,Doctor Donne & Gargantua: The First Six Cantos,Doctor Donne & Gargantua; the first six cantos.,"Sitwell, Sacheverell","sitwell, sacheverell",1930,1930,http://lccn.loc.gov/30033699,
https://shakespeareandco.princeton.edu/books/sitwell-dumb-animal-stories/,Dumb-Animal and Other Stories,Dumb-animal and other stories.,"Sitwell, Osbert","sitwell, osbert",1930,1931,http://lccn.loc.gov/31009303,
https://shakespeareandco.princeton.edu/books/buck-east-wind-west/,East Wind: West Wind,"East wind: west wind,","Buck, Pearl S.","buck, pearl s.",1930,1930,http://lccn.loc.gov/30010986,east and west;fiction
https://shakespeareandco.princeton.edu/books/michaud-emerson-enraptured-yankee/,Emerson: The Enraptured Yankee,"Emerson, the enraptured Yankee,","Michaud, Régis","michaud, régis",1930,1930,http://lccn.loc.gov/30012497,"emerson, ralph waldo"
https://shakespeareandco.princeton.edu/books/porter-flowering-judas-stories/,Flowering Judas and Other Stories,Flowering Judas and other stories /,"Porter, Katherine Anne","porter, katherine anne",1930,1990,http://lccn.loc.gov/89026884,
https://shakespeareandco.princeton.edu/books/chesterton-four-faultless-felons/,Four Faultless Felons,Four faultless felons,"Chesterton, G. K.","chesterton, g. k.",1930,1930,http://lccn.loc.gov/30024048,
https://shakespeareandco.princeton.edu/books/lahey-gerard-manley-hopkins/,Gerard Manley Hopkins,"Gerard Manley Hopkins,","Lahey, Gerald F.","lahey, gerald f.",1930,1970,http://lccn.loc.gov/77120638,"catholics;hopkins, gerard manley;england;intellectual life;19th century;jesuits;poets, english;biography"
https://shakespeareandco.princeton.edu/books/ransom-god-without-thunder/,God without Thunder: An Unorthodox Defense of Orthodoxy,"God without thunder, an unorthodox defense of orthodoxy.","Ransom, John Crowe","ransom, john crowe",1930,1965,http://lccn.loc.gov/65017410,religion and science
https://shakespeareandco.princeton.edu/books/west-h-g-wells/,H. G. Wells: A Sketch for a Portrait,"H. G. Wells; a sketch for a portrait,","West, Geoffrey","west, geoffrey",1930,1930,http://lccn.loc.gov/31001844,"wells, h. g.;(herbert george)"
https://shakespeareandco.princeton.edu/books/joyce-haveth-childers-everywhere/,Haveth Childers Everywhere: Fragment of Work in Progress,"Haveth Childers everywhere; fragment of Work in progress,","Joyce, James","joyce, james",1930,1933,http://lccn.loc.gov/34020751,
https://shakespeareandco.princeton.edu/books/vaughan-fathers-house/,Her Father's House,"Her father's house; here is Eleanor, daughter of Gethin Tretower, gentleman of The Hafod, in the county of Radnor; wife of Evan Harris; shepherdess, maidservant, exile, and wayfarer.  She loved her father's house.","Vaughan, Hilda","vaughan, hilda",1930,1930,http://lccn.loc.gov/30013094,
https://shakespeareandco.princeton.edu/books/collier-monkey-wife/,His Monkey Wife,His monkey wife;,"Collier, John","collier, john",1930,1931,http://lccn.loc.gov/31007175,human-animal relationships;chimpanzees;fiction
https://shakespeareandco.princeton.edu/books/douglas-europe-footnotes-east/,How about Europe? Some Footnotes on East and West,How about Europe? : some footnotes on East and West,"Douglas, Norman","douglas, norman",1930,1929,http://lccn.loc.gov/30004732,"mayo, katherine;india;europe;mother india;social life and customs"
https://shakespeareandco.princeton.edu/books/paget-human-speech-observations/,"Human Speech: Some Observations, Experiments, and Conclusions as to the Nature, Origin, Purpose and Possible Improvements to Human Speech","Human speech; some observations, experiments, and conclusions as to the nature, origin, purpose and possible improvements to human speech.","Paget, Richard","rae, john;paget, richard",1930,1930,http://lccn.loc.gov/30012680,polynesian languages;speech
https://shakespeareandco.princeton.edu/books/bennett-imperial-palace/,Imperial Palace,"Imperial palace,","Bennett, Arnold","bennett, arnold",1930,1930,http://lccn.loc.gov/30033607,
https://shakespeareandco.princeton.edu/books/carr-walks-night/,It Walks by Night,It walks by night /,"Carr, John Dickson","carr, john dickson",1930,1930,http://lccn.loc.gov/30004494,judges;paris (france);fiction
https://shakespeareandco.princeton.edu/books/gilbert-james-joyces-ulysses/,James Joyce's Ulysses: A Study,James Joyce's Ulysses; a study.,"Gilbert, Stuart","gilbert, stuart",1930,1952,http://lccn.loc.gov/51011996,"joyce, james;ulysses"
https://shakespeareandco.princeton.edu/books/young-jim-redlake/,Jim Redlake,Jim Redlake,"Young, Francis Brett","young, francis brett",1930,1930,http://lccn.loc.gov/81480630,
https://shakespeareandco.princeton.edu/books/powys-kindness-corner/,Kindness in a Corner,Kindness in a corner.,"Powys, Theodore Francis","powys, theodore francis",1930,1930,http://lccn.loc.gov/30012526,
https://shakespeareandco.princeton.edu/books/ayme-rue/,La rue sans nom,La rue sans nom.,"Aymé, Marcel","aymé, marcel",1930,1930,http://lccn.loc.gov/30032533,
https://shakespeareandco.princeton.edu/books/parker-laments-living/,Laments for the Living,Laments for the living.,"Parker, Dorothy","parker, dorothy",1930,1930,http://lccn.loc.gov/30017714,
https://shakespeareandco.princeton.edu/books/kant-lectures-ethics/,Lectures on Ethics,"Lectures on ethics,","Kant, Immanuel","kant, immanuel",1930,1930,http://lccn.loc.gov/30030521,ethics
https://shakespeareandco.princeton.edu/books/schonfield-letters-frederick-tennyson/,Letters to Frederick Tennyson,"Letters to Frederick Tennyson,","Schonfield, Hugh J.","schonfield, hugh j.",1930,1930,http://lccn.loc.gov/31030433,"tennyson, frederick"
https://shakespeareandco.princeton.edu/books/lawrence-love-among-haystacks/,Love among the Haystacks,Love among the haystacks & other pieces,"Lawrence, D. H.","lawrence, d. h.",1930,1933,http://lccn.loc.gov/34002499,
https://shakespeareandco.princeton.edu/books/stein-lucy-church-amiably/,Lucy Church Amiably,"Lucy Church, amiably /","Stein, Gertrude","stein, gertrude",1930,2000,http://lccn.loc.gov/00020975,
https://shakespeareandco.princeton.edu/books/cruttwell-madame-maintenon/,Madame de Maintenon,"Madame de Maintenon,","Cruttwell, Maud","cruttwell, maud",1930,1930,http://lccn.loc.gov/30021293,court and courtiers;madame de;maintenon;france
https://shakespeareandco.princeton.edu/books/frankau-martin-make-believe/,Martin Make-Believe: A Romance,Martin Make-Believe : a romance /,"Frankau, Gilbert","frankau, gilbert",1930,1931,http://lccn.loc.gov/31002157,
https://shakespeareandco.princeton.edu/books/sassoon-memoirs-infantry-officer/,Memoirs of an Infantry Officer,"Memoirs of an infantry officer,","Sassoon, Siegfried","sassoon, siegfried",1930,1966,http://lccn.loc.gov/66069663,world war;fiction
https://shakespeareandco.princeton.edu/books/tillyard-milton/,Milton,Milton:,"Tillyard, E. M. W.","tillyard, e. m. w.",1930,1932,http://lccn.loc.gov/32022578,"milton, john;penseroso;allegro"
https://shakespeareandco.princeton.edu/books/sinclair-mountain-city/,Mountain City,"Mountain City,","Sinclair, Upton","sinclair, upton",1930,1930,http://lccn.loc.gov/30012149,
